vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variacao;atividade;semana
12;39;17;2;0,7285714285714285;0,41379310344827586;0,8571428571428571;0,5581395348837208;iforest;20-35;cclothes;13
16;38;13;3;0,7714285714285715;0,5517241379310345;0,8421052631578947;0,6666666666666666;iforest;20-35;cclothes;14
17;36;12;5;0,7571428571428571;0,5862068965517241;0,7727272727272727;0,6666666666666667;iforest;20-35;cclothes;15
12;38;17;3;0,7142857142857143;0,41379310344827586;0,8;0,5454545454545454;iforest;20-35;cclothes;16
15;38;14;3;0,7571428571428571;0,5172413793103449;0,8333333333333334;0,6382978723404256;iforest;20-35;cclothes;17
14;38;15;3;0,7428571428571429;0,4827586206896552;0,8235294117647058;0,608695652173913;iforest;20-35;cclothes;18
23;24;6;17;0,6714285714285714;0,7931034482758621;0,575;0,6666666666666666;rce;20-35;cclothes;1
15;32;14;9;0,6714285714285714;0,5172413793103449;0,625;0,5660377358490567;rce;20-35;cclothes;2
15;36;14;5;0,7285714285714285;0,5172413793103449;0,75;0,6122448979591838;rce;20-35;cclothes;3
15;37;14;4;0,7428571428571429;0,5172413793103449;0,7894736842105263;0,625;rce;20-35;cclothes;4
15;38;14;3;0,7571428571428571;0,5172413793103449;0,8333333333333334;0,6382978723404256;rce;20-35;cclothes;5
17;38;12;3;0,7857142857142857;0,5862068965517241;0,85;0,6938775510204082;rce;20-35;cclothes;6
17;41;12;0;0,8285714285714286;0,5862068965517241;1,0;0,7391304347826086;rce;20-35;cclothes;7
16;39;13;2;0,7857142857142857;0,5517241379310345;0,8888888888888888;0,6808510638297872;rce;20-35;cclothes;8
16;40;13;1;0,8;0,5517241379310345;0,9411764705882353;0,6956521739130435;rce;20-35;cclothes;9
17;40;12;1;0,8142857142857143;0,5862068965517241;0,9444444444444444;0,7234042553191489;rce;20-35;cclothes;10
17;40;12;1;0,8142857142857143;0,5862068965517241;0,9444444444444444;0,7234042553191489;rce;20-35;cclothes;11
17;39;12;2;0,8;0,5862068965517241;0,8947368421052632;0,7083333333333333;rce;20-35;cclothes;12
17;39;12;2;0,8;0,5862068965517241;0,8947368421052632;0,7083333333333333;rce;20-35;cclothes;13
17;38;12;3;0,7857142857142857;0,5862068965517241;0,85;0,6938775510204082;rce;20-35;cclothes;14
17;38;12;3;0,7857142857142857;0,5862068965517241;0,85;0,6938775510204082;rce;20-35;cclothes;15
17;38;12;3;0,7857142857142857;0,5862068965517241;0,85;0,6938775510204082;rce;20-35;cclothes;16
17;36;12;5;0,7571428571428571;0,5862068965517241;0,7727272727272727;0,6666666666666667;rce;20-35;cclothes;17
17;38;12;3;0,7857142857142857;0,5862068965517241;0,85;0,6938775510204082;rce;20-35;cclothes;18
24;33;0;13;0,8142857142857143;1,0;0,6486486486486487;0,7868852459016393;ocsvm;20-35;eating;1
24;34;0;12;0,8285714285714286;1,0;0,6666666666666666;0,8;ocsvm;20-35;eating;2
24;38;0;8;0,8857142857142857;1,0;0,75;0,8571428571428571;ocsvm;20-35;eating;3
24;40;0;6;0,9142857142857143;1,0;0,8;0,888888888888889;ocsvm;20-35;eating;4
24;39;0;7;0,9;1,0;0,7741935483870968;0,8727272727272727;ocsvm;20-35;eating;5
24;42;0;4;0,9428571428571428;1,0;0,8571428571428571;0,923076923076923;ocsvm;20-35;eating;6
24;42;0;4;0,9428571428571428;1,0;0,8571428571428571;0,923076923076923;ocsvm;20-35;eating;7
24;36;0;10;0,8571428571428571;1,0;0,7058823529411765;0,8275862068965517;ocsvm;20-35;eating;8
24;41;0;5;0,9285714285714286;1,0;0,8275862068965517;0,9056603773584906;ocsvm;20-35;eating;9
24;40;0;6;0,9142857142857143;1,0;0,8;0,888888888888889;ocsvm;20-35;eating;10
24;41;0;5;0,9285714285714286;1,0;0,8275862068965517;0,9056603773584906;ocsvm;20-35;eating;11
24;41;0;5;0,9285714285714286;1,0;0,8275862068965517;0,9056603773584906;ocsvm;20-35;eating;12
24;41;0;5;0,9285714285714286;1,0;0,8275862068965517;0,9056603773584906;ocsvm;20-35;eating;13
24;41;0;5;0,9285714285714286;1,0;0,8275862068965517;0,9056603773584906;ocsvm;20-35;eating;14
24;37;0;9;0,8714285714285714;1,0;0,7272727272727273;0,8421052631578948;ocsvm;20-35;eating;15
24;38;0;8;0,8857142857142857;1,0;0,75;0,8571428571428571;ocsvm;20-35;eating;16
24;39;0;7;0,9;1,0;0,7741935483870968;0,8727272727272727;ocsvm;20-35;eating;17
24;39;0;7;0,9;1,0;0,7741935483870968;0,8727272727272727;ocsvm;20-35;eating;18
8;46;16;0;0,7714285714285715;0,3333333333333333;1,0;0,5;lof;20-35;eating;1
9;46;15;0;0,7857142857142857;0,375;1,0;0,5454545454545454;lof;20-35;eating;2
10;45;14;1;0,7857142857142857;0,4166666666666667;0,9090909090909091;0,5714285714285715;lof;20-35;eating;3
18;43;6;3;0,8714285714285714;0,75;0,8571428571428571;0,7999999999999999;lof;20-35;eating;4
24;43;0;3;0,9571428571428572;1,0;0,8888888888888888;0,9411764705882353;lof;20-35;eating;5
24;44;0;2;0,9714285714285714;1,0;0,9230769230769231;0,9600000000000001;lof;20-35;eating;6
24;44;0;2;0,9714285714285714;1,0;0,9230769230769231;0,9600000000000001;lof;20-35;eating;7
24;44;0;2;0,9714285714285714;1,0;0,9230769230769231;0,9600000000000001;lof;20-35;eating;8
24;44;0;2;0,9714285714285714;1,0;0,9230769230769231;0,9600000000000001;lof;20-35;eating;9
24;44;0;2;0,9714285714285714;1,0;0,9230769230769231;0,9600000000000001;lof;20-35;eating;10
24;42;0;4;0,9428571428571428;1,0;0,8571428571428571;0,923076923076923;lof;20-35;eating;11
24;43;0;3;0,9571428571428572;1,0;0,8888888888888888;0,9411764705882353;lof;20-35;eating;12
24;43;0;3;0,9571428571428572;1,0;0,8888888888888888;0,9411764705882353;lof;20-35;eating;13
24;43;0;3;0,9571428571428572;1,0;0,8888888888888888;0,9411764705882353;lof;20-35;eating;14
24;42;0;4;0,9428571428571428;1,0;0,8571428571428571;0,923076923076923;lof;20-35;eating;15
24;42;0;4;0,9428571428571428;1,0;0,8571428571428571;0,923076923076923;lof;20-35;eating;16
24;42;0;4;0,9428571428571428;1,0;0,8571428571428571;0,923076923076923;lof;20-35;eating;17
24;42;0;4;0,9428571428571428;1,0;0,8571428571428571;0,923076923076923;lof;20-35;eating;18
0;41;24;5;0,5857142857142857;0,0;0,0;;iforest;20-35;eating;1
22;38;2;8;0,8571428571428571;0,9166666666666666;0,7333333333333333;0,8148148148148148;iforest;20-35;eating;2
15;38;9;8;0,7571428571428571;0,625;0,6521739130434783;0,6382978723404256;iforest;20-35;eating;3
17;43;7;3;0,8571428571428571;0,7083333333333334;0,85;0,7727272727272727;iforest;20-35;eating;4
17;41;7;5;0,8285714285714286;0,7083333333333334;0,7727272727272727;0,7391304347826088;iforest;20-35;eating;5
22;39;2;7;0,8714285714285714;0,9166666666666666;0,7586206896551724;0,830188679245283;iforest;20-35;eating;6
